DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1988,465465,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1989,407190,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1990,356801,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1991,309517,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1992,463599,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1993,369451,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1994,398206,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1995,457936,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1996,459777,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1997,485020,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1998,455518,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,1999,474652,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2000,519181,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2001,493100,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2002,473493,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2003,486123,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2004,522697,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2005,527426,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2006,529138,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2007,557660,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2008,579153,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2009,621675,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2010,637506,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2011,651358,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2012,669301,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2013,662424,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2014,674249,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2015,694207,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2016,727569,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2017,716994,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2018,721949,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2019,741160,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2020,738851,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2021,745552,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2022,754376,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2023,770121,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y51,T,ES,2024,788292,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1975,219860,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1976,211624,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1977,217379,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1978,221115,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1979,224096,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1980,220633,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1981,234856,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1982,228588,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1983,244040,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1984,231498,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1985,242825,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1986,241896,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1987,230882,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1988,228692,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1989,239126,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1990,206319,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1991,181344,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1992,158269,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1993,234152,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1994,185761,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1995,201087,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1996,231033,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1997,233125,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1998,245685,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,1999,231047,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2000,239699,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2001,262680,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2002,250587,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2003,240138,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2004,246633,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2005,264111,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2006,266774,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2007,268821,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2008,282373,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2009,291491,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2010,311899,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2011,319362,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2012,326127,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2013,333836,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2014,330629,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2015,336613,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2016,346289,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2017,363931,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2018,359117,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2019,361277,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2020,372296,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2021,369694,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2022,372060,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2023,378513,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,F,ES,2024,386301,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1975,205028,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1976,205246,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1977,206845,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1978,209012,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1979,216058,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1980,212226,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1981,223451,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1982,220766,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1983,231971,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1984,227568,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1985,233957,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1986,233749,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1987,221305,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1988,219766,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1989,223727,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1990,198873,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1991,173446,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1992,150585,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1993,228601,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1994,183236,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1995,196519,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1996,226349,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1997,226128,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1998,238439,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,1999,224206,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2000,234509,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2001,256316,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2002,243441,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2003,236469,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2004,242492,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2005,261603,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2006,263456,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2007,263200,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2008,279042,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2009,288336,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2010,308762,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2011,316767,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2012,323975,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2013,331264,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2014,327141,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2015,334049,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2016,345068,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2017,361432,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2018,356189,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2019,360498,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2020,370104,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2021,368766,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2022,372582,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2023,379656,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,M,ES,2024,387238,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1975,424888,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1976,416870,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1977,424224,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1978,430127,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1979,440154,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1980,432859,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1981,458307,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1982,449354,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1983,476011,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1984,459066,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1985,476782,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1986,475645,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1987,452187,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1988,448458,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1989,462853,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1990,405192,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1991,354790,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1992,308854,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1993,462753,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1994,368997,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1995,397606,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1996,457382,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1997,459253,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1998,484124,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,1999,455253,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2000,474208,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2001,518996,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2002,494028,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2003,476607,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2004,489125,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2005,525714,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2006,530230,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2007,532021,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2008,561415,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2009,579827,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2010,620661,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2011,636129,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2012,650102,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2013,665100,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2014,657770,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2015,670662,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2016,691357,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2017,725363,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2018,715306,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2019,721775,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2020,742400,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2021,738460,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2022,744642,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2023,758169,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y52,T,ES,2024,773539,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1975,198536,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1976,218980,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1977,210906,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1978,216967,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1979,220261,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1980,223570,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1981,219833,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1982,234012,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1983,228100,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1984,243053,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1985,230929,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1986,241871,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1987,241052,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1988,229962,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1989,227918,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1990,237992,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1991,205746,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1992,181167,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1993,158220,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1994,233996,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1995,185756,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1996,200970,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1997,230988,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1998,233176,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,1999,245543,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2000,231139,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2001,239806,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2002,263378,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2003,252266,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2004,241782,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2005,248194,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2006,265597,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2007,268347,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2008,270694,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2009,282988,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2010,291337,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2011,311722,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2012,319081,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2013,324743,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2014,332067,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2015,329469,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2016,335969,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2017,345945,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2018,363933,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2019,359757,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2020,362648,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2021,372539,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2022,369522,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2023,374841,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,F,ES,2024,380883,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1975,196873,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1976,203437,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1977,203994,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1978,205453,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1979,207728,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1980,214604,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1981,210973,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1982,221909,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1983,219332,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1984,230378,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1985,226011,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1986,232177,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1987,232009,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1988,219709,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1989,218168,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1990,222115,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1991,197278,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1992,172795,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1993,150026,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1994,227754,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y53,M,ES,1995,182616,,
